features.hero_position,features.pot_bb,features.to_call_bb,features.effective_stack_bb,features.can_check,features.can_call,features.can_raise,features.players_active,features.equity_win,features.call_max_bb,features.call_margin_bb
HJ,117.0,13.0,100.0,0.0,1.0,0.0,4.0,0.385417,73.3729846090764,60.3729846090764
CO,25.3,0.0,100.0,0.0,0.0,1.0,3.0,0.658333,48.74870824516268,48.74870824516268
SB,115.8,12.5,100.0,0.0,1.0,0.0,3.0,0.494444,113.2547436881374,100.7547436881374
BB,168.6,0.0,100.0,0.0,0.0,0.0,4.0,0.448611,137.17323813133737,137.17323813133737
BTN,122.1,13.1,100.0,0.0,1.0,0.0,4.0,0.385417,76.57129419460024,63.47129419460024
BB,4.0,3.0,100.0,0.0,1.0,0.0,2.0,0.816667,17.818221487675437,14.818221487675437
SB,100.0,0.0,100.0,0.0,0.0,0.0,2.0,0.408333,69.01398928789337,69.01398928789337
BB,7.0,0.0,100.0,0.0,0.0,0.0,4.0,0.3375,3.566037735849057,3.566037735849057
UTG,103.5,2.0,100.0,0.0,1.0,0.0,2.0,0.491667,100.10669088963338,98.10669088963338
BTN,24.0,0.0,100.0,0.0,0.0,1.0,4.0,0.329167,11.776415292628716,11.776415292628716
BB,118.0,14.0,100.0,0.0,1.0,0.0,4.0,0.41875,85.01075268817203,71.01075268817203
SB,5.5,0.0,100.0,0.0,0.0,0.0,3.0,0.4,3.666666666666667,3.666666666666667
BTN,109.0,7.5,100.0,0.0,1.0,0.0,2.0,0.816667,485.5465355391556,478.0465355391556
BB,110.0,6.5,100.0,0.0,1.0,0.0,4.0,0.270833,40.85707389390908,34.35707389390908
CO,32.5,0.0,100.0,0.0,0.0,0.0,5.0,0.245833,10.593903604904485,10.593903604904485
BTN,105.6,0.0,100.0,0.0,0.0,0.0,3.0,0.4,70.4,70.4
BB,74.5,0.0,100.0,0.0,0.0,1.0,4.0,0.304167,32.565919552536315,32.565919552536315
BB,47.5,29.0,100.0,0.0,1.0,1.0,4.0,0.29375,19.75663716814159,-9.24336283185841
SB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.491667,3.3852504165576507,1.3852504165576507
BB,1.0,0.0,100.0,1.0,0.0,0.0,2.0,0.458333,0.8461527100598707,0.8461527100598707
BB,23.1,0.0,100.0,0.0,0.0,1.0,4.0,0.244444,7.47351142734622,7.47351142734622
HJ,16.5,0.0,100.0,0.0,0.0,1.0,3.0,0.438889,12.905946417019091,12.905946417019091
SB,177.2,30.1,100.0,0.0,1.0,0.0,5.0,0.308333,78.99264761800114,48.89264761800114
SB,103.8,2.3,100.0,0.0,1.0,0.0,3.0,0.486111,98.18914551586042,95.88914551586042
UTG,1.5,0.0,100.0,0.0,0.0,0.0,1.0,0.616667,2.413046880910331,2.413046880910331
BB,116.0,13.5,100.0,0.0,1.0,0.0,3.0,0.536111,134.0598203449532,120.55982034495321
SB,41.8,26.0,100.0,0.0,1.0,1.0,3.0,0.658333,80.54134405722529,54.54134405722529
SB,116.0,13.0,100.0,0.0,1.0,0.0,3.0,0.665278,230.5562466763464,217.5562466763464
BTN,121.1,13.1,100.0,0.0,1.0,0.0,3.0,0.536111,139.95382968770548,126.85382968770548
BB,62.0,0.0,100.0,0.0,0.0,1.0,3.0,0.516667,66.2759505351383,66.2759505351383
BTN,1.5,0.0,100.0,0.0,0.0,0.0,1.0,0.679167,3.175329532809904,3.175329532809904
BB,105.0,5.0,100.0,0.0,1.0,0.0,2.0,0.604167,160.26338127442634,155.26338127442634
SB,55.0,0.0,100.0,0.0,0.0,0.0,5.0,0.201667,13.89355694929309,13.89355694929309
UTG,14.5,12.0,100.0,0.0,1.0,0.0,2.0,0.841667,77.07914016661091,65.07914016661091
SB,117.3,0.0,100.0,0.0,0.0,0.0,4.0,0.40625,80.2578947368421,80.2578947368421
CO,38.0,0.0,100.0,0.0,0.0,0.0,3.0,0.256944,13.140156327383131,13.140156327383131
SB,121.0,15.0,100.0,0.0,1.0,0.0,5.0,0.504167,123.03377750169918,108.03377750169918
SB,117.0,13.0,100.0,0.0,1.0,0.0,4.0,0.3375,59.60377358490567,46.60377358490567
BB,130.0,14.0,100.0,0.0,1.0,0.0,4.0,0.6,195.0,181.0
SB,156.5,23.0,100.0,0.0,1.0,0.0,4.0,0.4,104.33333333333334,81.33333333333334
SB,1.5,1.0,100.0,0.0,1.0,0.0,1.0,0.470833,1.3346438836888923,0.3346438836888923
SB,140.0,25.0,100.0,0.0,1.0,0.0,4.0,0.3375,71.32075471698113,46.32075471698113
BB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.445833,2.815785674715383,0.8157856747153831
BTN,15.5,12.0,100.0,0.0,1.0,1.0,2.0,0.570833,20.616476802736468,8.616476802736468
BB,141.8,27.0,100.0,0.0,1.0,0.0,4.0,0.621528,232.86444016994653,205.86444016994653
UTG,105.0,2.0,100.0,0.0,1.0,0.0,3.0,0.647222,192.63760778733365,190.63760778733365
BTN,101.5,1.0,100.0,0.0,1.0,0.0,2.0,0.808333,428.0642964099192,427.0642964099192
BTN,18.0,0.0,100.0,0.0,0.0,0.0,3.0,0.256944,6.224284576128852,6.224284576128852
UTG,1.5,0.0,100.0,0.0,0.0,0.0,1.0,0.679167,3.175329532809904,3.175329532809904
SB,130.5,21.0,100.0,0.0,1.0,0.0,4.0,0.602083,197.45784045416508,176.45784045416508
BB,136.0,16.0,100.0,0.0,1.0,0.0,5.0,0.3,58.285714285714285,42.285714285714285
BB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.354167,1.9193576357974893,-0.0806423642025107
BTN,38.6,24.1,100.0,0.0,1.0,1.0,4.0,0.35,20.784615384615385,-3.315384615384616
UTG,112.0,10.0,100.0,0.0,1.0,0.0,3.0,0.404167,75.97213313126328,65.97213313126328
HJ,47.8,0.0,100.0,0.0,0.0,1.0,4.0,0.308333,21.30840042968654,21.30840042968654
BB,116.0,13.5,100.0,0.0,1.0,0.0,3.0,0.469444,102.6385603027767,89.1385603027767
UTG,109.5,6.5,100.0,0.0,1.0,0.0,3.0,0.390278,70.0900426751864,63.590042675186396
SB,1.5,1.0,100.0,0.0,1.0,0.0,1.0,0.5125,1.5769230769230766,0.5769230769230766
BB,119.5,15.0,100.0,0.0,1.0,0.0,4.0,0.579167,164.46062095890767,149.46062095890767
BB,22.0,15.0,100.0,0.0,1.0,1.0,5.0,0.21,5.848101265822785,-9.151898734177216
CO,58.0,0.0,100.0,0.0,0.0,1.0,3.0,0.556944,72.9089595897584,72.9089595897584
BB,180.4,31.2,100.0,0.0,1.0,0.0,5.0,0.283333,71.32081315311017,40.12081315311016
CO,103.3,2.3,100.0,0.0,1.0,0.0,2.0,0.620833,169.1393209324651,166.83932093246509
BB,58.0,33.0,100.0,0.0,1.0,1.0,3.0,0.491667,56.098435474383926,23.098435474383926
CO,11.3,7.5,100.0,0.0,1.0,0.0,2.0,0.8125,48.96666666666667,41.46666666666667
SB,10.0,0.0,100.0,0.0,0.0,1.0,3.0,0.369444,5.8590196588407695,5.8590196588407695
SB,137.0,24.0,100.0,0.0,1.0,0.0,3.0,0.545833,164.65115475144606,140.65115475144606
BB,5.5,0.0,100.0,0.0,0.0,0.0,3.0,0.411111,3.839620879316816,3.839620879316816
BB,144.5,28.0,100.0,0.0,1.0,0.0,4.0,0.658333,278.4264166571544,250.4264166571544
BB,42.2,26.2,100.0,0.0,1.0,1.0,3.0,0.406944,28.9568553391248,2.756855339124801
HJ,11.0,7.5,100.0,0.0,1.0,1.0,2.0,0.704167,26.18314048804562,18.68314048804562
BB,9.0,0.0,100.0,0.0,0.0,0.0,5.0,0.286111,3.6070019288712953,3.6070019288712953
BB,136.0,16.0,100.0,0.0,1.0,0.0,5.0,0.325,65.48148148148148,49.48148148148148
SB,101.5,1.0,100.0,0.0,1.0,0.0,2.0,0.4625,87.33720930232559,86.33720930232559
BB,4.0,3.0,100.0,0.0,1.0,0.0,2.0,0.675,8.30769230769231,5.30769230769231
SB,13.0,10.0,100.0,0.0,1.0,1.0,2.0,0.695833,29.73967918939268,19.73967918939268
BB,22.0,15.0,100.0,0.0,1.0,1.0,5.0,0.283333,8.69766014062319,-6.30233985937681
SB,110.0,6.5,100.0,0.0,1.0,0.0,4.0,0.621528,180.6423724872645,174.1423724872645
BB,150.5,24.0,100.0,0.0,1.0,0.0,4.0,0.533333,171.99976964302166,147.99976964302166
SB,16.5,0.0,100.0,0.0,0.0,1.0,4.0,0.302083,7.141779753179819,7.141779753179819
SB,5.5,0.0,100.0,0.0,0.0,0.0,3.0,0.5,5.5,5.5
BB,109.5,6.5,100.0,0.0,1.0,0.0,4.0,0.2875,44.18421052631579,37.68421052631579
BB,119.0,15.0,100.0,0.0,1.0,0.0,4.0,0.325,57.2962962962963,42.2962962962963
BB,145.5,15.0,100.0,0.0,1.0,0.0,4.0,0.263194,51.973961938420686,36.973961938420686
BB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.704167,8.330999246196333,6.330999246196333
BTN,61.7,0.0,100.0,0.0,0.0,1.0,5.0,0.25,20.566666666666663,20.566666666666663
BB,147.0,15.0,100.0,0.0,1.0,0.0,5.0,0.504167,149.4707875433866,134.4707875433866
BTN,113.0,9.5,100.0,0.0,1.0,0.0,3.0,0.7625,362.7894736842104,353.2894736842104
CO,51.8,0.0,100.0,0.0,0.0,1.0,4.0,0.265278,18.70285686286786,18.70285686286786
BB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.575,4.735294117647058,2.735294117647058
UTG,96.0,0.0,100.0,0.0,0.0,0.0,3.0,0.416667,68.57152261229865,68.57152261229865
BB,160.0,15.0,100.0,0.0,1.0,0.0,5.0,0.575,216.4705882352941,201.4705882352941
SB,139.0,13.0,100.0,0.0,1.0,0.0,4.0,0.31875,65.03669724770641,52.036697247706414
BB,145.5,31.0,100.0,0.0,1.0,0.0,3.0,0.556944,182.90092448810083,151.90092448810083
SB,160.0,24.0,100.0,0.0,1.0,0.0,4.0,0.272917,60.05740747617536,36.05740747617536
BB,143.0,27.0,100.0,0.0,1.0,0.0,4.0,0.583333,200.1997254402196,173.1997254402196
BB,153.0,34.0,100.0,0.0,1.0,0.0,5.0,0.414167,108.16657818866469,74.16657818866469
BTN,103.0,2.5,100.0,0.0,1.0,0.0,2.0,0.508333,106.49138339567229,103.99138339567229
BB,55.0,0.0,100.0,0.0,0.0,1.0,5.0,0.290278,22.49513189671449,22.49513189671449
UTG,105.0,2.0,100.0,0.0,1.0,0.0,3.0,0.558333,132.7356696334569,130.7356696334569
HJ,126.0,17.5,100.0,0.0,1.0,0.0,4.0,0.345833,66.61136682223348,49.11136682223348
BB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.470833,3.114169061940749,1.114169061940749
BTN,110.3,7.5,100.0,0.0,1.0,0.0,3.0,0.645833,201.135001002352,193.635001002352
SB,40.0,24.0,100.0,0.0,1.0,0.0,3.0,0.365278,23.019715718062397,-0.9802842819376032
BB,140.2,26.2,100.0,0.0,1.0,0.0,3.0,0.494444,137.11843752225272,110.91843752225272
UTG,104.5,2.0,100.0,0.0,1.0,0.0,3.0,0.536111,120.7694071211001,118.7694071211001
BB,49.6,31.0,100.0,0.0,1.0,1.0,4.0,0.272917,18.61779631761436,-12.38220368238564
UTG,147.0,15.0,100.0,0.0,1.0,0.0,5.0,0.511667,154.02409626218173,139.02409626218173
UTG,15.0,0.0,100.0,0.0,0.0,1.0,3.0,0.463889,12.979280410213557,12.979280410213557
BB,121.5,0.0,100.0,0.0,0.0,0.0,4.0,0.370833,71.61248047020902,71.61248047020902
CO,1.5,0.0,100.0,0.0,0.0,0.0,1.0,0.533333,1.7142834183689866,1.7142834183689866
HJ,27.0,19.0,100.0,0.0,1.0,1.0,2.0,0.570833,35.91257249508933,16.91257249508933
BB,4.0,2.5,100.0,0.0,1.0,0.0,2.0,0.604167,6.105271667597194,3.6052716675971936
SB,42.0,25.0,100.0,0.0,1.0,1.0,4.0,0.545833,50.47699634715865,25.476996347158646
CO,16.3,13.5,100.0,0.0,1.0,0.0,2.0,0.5625,20.95714285714286,7.457142857142859
SB,141.8,27.0,100.0,0.0,1.0,0.0,4.0,0.602083,214.55572242452573,187.55572242452573
BB,144.5,28.0,100.0,0.0,1.0,0.0,4.0,0.329861,71.12690725356978,43.12690725356978
HJ,3.5,0.0,100.0,0.0,0.0,0.0,2.0,0.729167,9.423092828421945,9.423092828421945
BB,9.0,0.0,100.0,0.0,0.0,0.0,5.0,0.279167,3.485554906614986,3.485554906614986
SB,149.0,23.0,100.0,0.0,1.0,0.0,4.0,0.4,99.33333333333334,76.33333333333334
HJ,18.0,13.5,100.0,0.0,1.0,1.0,3.0,0.470833,16.01572660426671,2.5157266042667104
CO,15.6,11.0,100.0,0.0,1.0,0.0,3.0,0.358333,8.7116756822464,-2.2883243177536006
BTN,103.5,2.0,100.0,0.0,1.0,0.0,3.0,0.241667,32.98357647629735,30.98357647629735
UTG,104.5,2.0,100.0,0.0,1.0,0.0,3.0,0.683333,225.49965263194457,223.49965263194457
BTN,41.0,0.0,100.0,0.0,0.0,0.0,4.0,0.45,33.54545454545454,33.54545454545454
SB,103.0,3.0,100.0,0.0,1.0,0.0,2.0,0.625,171.66666666666666,168.66666666666666
BB,130.5,14.0,100.0,0.0,1.0,0.0,4.0,0.3375,66.4811320754717,52.481132075471706
BB,114.0,13.5,100.0,0.0,1.0,0.0,2.0,0.570833,151.63086164593273,138.13086164593273
BTN,41.0,0.0,100.0,0.0,0.0,0.0,4.0,0.304167,17.922183914818646,17.922183914818646
SB,110.0,6.5,100.0,0.0,1.0,0.0,4.0,0.635417,191.7145615675992,185.2145615675992
CO,102.8,2.3,100.0,0.0,1.0,0.0,2.0,0.816667,457.92829223325873,455.6282922332587
BB,116.5,14.0,100.0,0.0,1.0,0.0,3.0,0.4625,100.24418604651164,86.24418604651164
SB,123.0,20.0,100.0,0.0,1.0,0.0,3.0,0.8,492.0000000000001,472.0000000000001
HJ,49.0,0.0,100.0,0.0,0.0,1.0,4.0,0.3375,24.9622641509434,24.9622641509434
UTG,132.0,21.0,100.0,0.0,1.0,0.0,3.0,0.445833,106.19534544640874,85.19534544640874
SB,134.0,15.0,100.0,0.0,1.0,0.0,5.0,0.414167,94.73412730249063,79.73412730249063
BB,144.3,0.0,100.0,0.0,0.0,0.0,4.0,0.391667,92.9056094277312,92.9056094277312
BTN,1.5,0.0,100.0,0.0,0.0,0.0,1.0,0.3625,0.8529411764705882,0.8529411764705882
BTN,103.5,2.0,100.0,0.0,1.0,0.0,3.0,0.666667,207.0003105003105,205.0003105003105
BB,103.0,3.0,100.0,0.0,1.0,0.0,2.0,0.808333,434.39036975587857,431.39036975587857
SB,34.0,0.0,100.0,0.0,0.0,0.0,4.0,0.295833,14.284000812307308,14.284000812307308
SB,126.0,12.0,100.0,0.0,1.0,0.0,4.0,0.295833,52.93482653972708,40.93482653972708
BB,122.5,13.0,100.0,0.0,1.0,0.0,5.0,0.211111,32.781668270187566,19.781668270187566
SB,149.1,30.1,100.0,0.0,1.0,0.0,5.0,0.483333,139.48045898034903,109.38045898034903
BB,5.5,0.0,100.0,0.0,0.0,0.0,3.0,0.455556,4.602049062897195,4.602049062897195
SB,192.0,23.0,100.0,0.0,1.0,0.0,5.0,0.319444,90.12226473648018,67.12226473648018
BB,5.6,0.0,100.0,0.0,0.0,0.0,3.0,0.305556,2.4640051609633025,2.4640051609633025
BB,122.6,13.1,100.0,0.0,1.0,0.0,5.0,0.202778,31.18401499205993,18.084014992059927
BB,176.0,31.0,100.0,0.0,1.0,0.0,4.0,0.63125,301.2881355932203,270.2881355932203
BTN,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.516667,3.741384304402968,1.7413843044029682
BB,150.0,16.0,100.0,0.0,1.0,0.0,5.0,0.248611,49.63028471271205,33.63028471271205
HJ,147.6,29.6,100.0,0.0,1.0,0.0,4.0,0.602083,223.33162644471085,193.73162644471086
BTN,145.5,0.0,100.0,0.0,0.0,0.0,4.0,0.445833,117.05623304888236,117.05623304888236
CO,17.8,0.0,100.0,0.0,0.0,1.0,3.0,0.486111,16.83783034857722,16.83783034857722
BB,110.0,6.5,100.0,0.0,1.0,0.0,4.0,0.388194,69.79555610765503,63.29555610765503
SB,6.1,0.0,100.0,0.0,0.0,0.0,3.0,0.408333,4.209853346561495,4.209853346561495
HJ,109.5,6.5,100.0,0.0,1.0,0.0,3.0,0.752778,333.4217464465136,326.9217464465136
BB,116.8,14.0,100.0,0.0,1.0,0.0,3.0,0.752778,355.64986287628113,341.64986287628113
CO,118.5,0.0,100.0,0.0,0.0,0.0,4.0,0.44375,94.53370786516852,94.53370786516852
SB,16.5,0.0,100.0,0.0,0.0,1.0,4.0,0.391667,10.623302533316457,10.623302533316457
CO,122.6,13.1,100.0,0.0,1.0,0.0,4.0,0.364583,70.34416107847288,57.24416107847288
BB,147.0,15.0,100.0,0.0,1.0,0.0,5.0,0.475,133.0,118.0
BB,57.0,35.0,100.0,0.0,1.0,0.0,5.0,0.293333,23.660339311160705,-11.339660688839295
SB,116.0,13.0,100.0,0.0,1.0,0.0,3.0,0.258333,40.40442408789928,27.40442408789928
BB,17.0,14.0,100.0,0.0,1.0,0.0,2.0,0.675,35.307692307692314,21.307692307692314
BB,4.0,3.0,100.0,0.0,1.0,0.0,2.0,0.654167,7.566276208458998,4.566276208458998
HJ,3.5,0.0,100.0,0.0,0.0,0.0,2.0,0.6375,6.155172413793102,6.155172413793102
UTG,10.0,6.5,100.0,0.0,1.0,1.0,2.0,0.795833,38.9795118701847,32.4795118701847
HJ,30.0,0.0,100.0,0.0,0.0,1.0,4.0,0.442361,23.798245818531345,23.798245818531345
BB,180.4,31.2,100.0,0.0,1.0,0.0,5.0,0.2975,76.39715302491102,45.19715302491102
BTN,165.2,25.8,100.0,0.0,1.0,0.0,4.0,0.3875,104.5142857142857,78.71428571428571
UTG,1.5,0.0,100.0,0.0,0.0,0.0,1.0,0.541667,1.7727296528942933,1.7727296528942933
BB,150.0,25.0,100.0,0.0,1.0,0.0,3.0,0.7625,481.578947368421,456.578947368421
BB,27.5,0.0,100.0,0.0,0.0,0.0,4.0,0.635417,47.92864039189979,47.92864039189979
BTN,122.1,13.1,100.0,0.0,1.0,0.0,4.0,0.5375,141.89999999999998,128.79999999999998
UTG,104.5,2.0,100.0,0.0,1.0,0.0,3.0,0.691667,234.4192853181463,232.4192853181463
BB,131.0,14.5,100.0,0.0,1.0,0.0,4.0,0.377778,79.53578947706767,65.03578947706767
BTN,15.5,12.0,100.0,0.0,1.0,1.0,2.0,0.658333,29.865809399210335,17.865809399210335
SB,10.0,0.0,100.0,0.0,0.0,1.0,3.0,0.269444,3.6882046003318014,3.6882046003318014
HJ,123.0,22.0,100.0,0.0,1.0,0.0,2.0,0.804167,505.0861754658304,483.0861754658304
BTN,46.0,24.0,100.0,0.0,1.0,0.0,4.0,0.6125,72.70967741935485,48.70967741935485
UTG,138.0,24.0,100.0,0.0,1.0,0.0,3.0,0.691667,309.5680514249205,285.5680514249205
BB,122.0,11.0,100.0,0.0,1.0,0.0,3.0,0.654167,230.77142435799945,219.77142435799945
BTN,110.3,7.5,100.0,0.0,1.0,0.0,3.0,0.636111,192.8144112627752,185.3144112627752
CO,134.0,0.0,100.0,0.0,0.0,0.0,5.0,0.444444,107.19980704015438,107.19980704015438
SB,174.0,29.0,100.0,0.0,1.0,0.0,4.0,0.454167,144.7788206282874,115.7788206282874
BB,142.0,14.0,100.0,0.0,1.0,0.0,4.0,0.4,94.66666666666669,80.66666666666669
BB,142.5,26.0,100.0,0.0,1.0,0.0,4.0,0.3375,72.59433962264151,46.59433962264151
BTN,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.579167,4.816838270762987,2.816838270762987
SB,127.0,13.0,100.0,0.0,1.0,0.0,3.0,0.297222,53.71140530864654,40.71140530864654
CO,19.1,14.0,100.0,0.0,1.0,0.0,3.0,0.416667,13.642875853071915,-0.3571241469280846
SB,103.5,2.0,100.0,0.0,1.0,0.0,3.0,0.5,103.5,101.5
HJ,1.5,0.0,100.0,0.0,0.0,0.0,1.0,0.670833,3.05695741067604,3.05695741067604
UTG,105.0,2.0,100.0,0.0,1.0,0.0,3.0,0.416667,75.00010285720164,73.00010285720164
SB,79.2,0.0,100.0,0.0,0.0,1.0,5.0,0.380833,48.71379385529267,48.71379385529267
SB,167.5,40.0,100.0,0.0,1.0,0.0,4.0,0.402083,112.63921664712662,72.63921664712662
SB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.6125,5.532258064516131,3.532258064516131
SB,149.0,30.0,100.0,0.0,1.0,0.0,5.0,0.380833,91.64590005604305,61.64590005604305
BB,119.0,15.0,100.0,0.0,1.0,0.0,4.0,0.40625,81.42105263157895,66.42105263157895
CO,36.0,0.0,100.0,0.0,0.0,0.0,5.0,0.261111,12.721797184692152,12.721797184692152
BB,131.0,14.5,100.0,0.0,1.0,0.0,4.0,0.31875,61.29357798165137,46.79357798165137
BTN,114.5,9.5,100.0,0.0,1.0,0.0,4.0,0.352083,62.22016631759931,52.72016631759931
BB,36.5,23.0,100.0,0.0,1.0,1.0,3.0,0.4125,25.627659574468083,2.6276595744680833
BB,134.0,15.0,100.0,0.0,1.0,0.0,5.0,0.370833,78.98001961323465,63.980019613234646
SB,41.0,0.0,100.0,0.0,0.0,0.0,2.0,0.545833,49.27516310079773,49.27516310079773
BB,122.5,13.0,100.0,0.0,1.0,0.0,5.0,0.108333,14.883126211915435,1.8831262119154353
SB,24.0,0.0,100.0,0.0,0.0,1.0,4.0,0.202083,6.0783164163691215,6.0783164163691215
SB,122.0,11.0,100.0,0.0,1.0,0.0,3.0,0.695833,279.09545085430045,268.09545085430045
SB,120.0,15.0,100.0,0.0,1.0,0.0,4.0,0.585417,169.44746890248754,154.44746890248754
BB,3.8,2.3,100.0,0.0,1.0,0.0,2.0,0.554167,4.723370858595033,2.4233708585950335
CO,109.0,6.5,100.0,0.0,1.0,0.0,3.0,0.329167,53.48455278735542,46.98455278735542
SB,137.0,24.0,100.0,0.0,1.0,0.0,3.0,0.704167,326.0991133511136,302.0991133511136
BB,11.3,0.0,100.0,0.0,0.0,0.0,3.0,0.394444,7.360536762908799,7.360536762908799
HJ,113.0,11.0,100.0,0.0,1.0,0.0,3.0,0.665278,224.5935851243719,213.5935851243719
UTG,133.0,15.0,100.0,0.0,1.0,0.0,4.0,0.53125,150.73333333333332,135.73333333333332
BB,122.0,16.0,100.0,0.0,1.0,0.0,5.0,0.225,35.41935483870967,19.419354838709673
BTN,1.5,0.0,100.0,0.0,0.0,0.0,1.0,0.4125,1.053191489361702,1.053191489361702
BB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.45,2.8636363636363638,0.8636363636363638
BTN,36.0,0.0,100.0,0.0,0.0,0.0,5.0,0.298611,15.326724542301063,15.326724542301063
SB,177.0,30.0,100.0,0.0,1.0,0.0,5.0,0.4,118.0,88.0
BB,178.0,40.0,100.0,0.0,1.0,0.0,4.0,0.2875,71.82456140350877,31.824561403508767
HJ,147.6,29.6,100.0,0.0,1.0,0.0,4.0,0.291667,60.776568647797006,31.176568647797005
UTG,117.0,13.0,100.0,0.0,1.0,0.0,4.0,0.454167,97.35127593971048,84.35127593971048
BB,126.0,19.0,100.0,0.0,1.0,0.0,3.0,0.695833,288.2461213741136,269.2461213741136
BB,101.5,1.0,100.0,0.0,1.0,0.0,2.0,0.795833,395.6420454823748,394.6420454823748
BB,112.8,12.3,100.0,0.0,1.0,0.0,2.0,0.6875,248.16,235.85999999999999
BTN,24.0,0.0,100.0,0.0,0.0,1.0,4.0,0.383333,14.918897881676818,14.918897881676818
SB,1.5,1.0,100.0,0.0,1.0,0.0,1.0,0.820833,6.872077447297775,5.872077447297775
UTG,153.5,34.0,100.0,0.0,1.0,0.0,3.0,0.365278,88.33815906806444,54.33815906806444
BB,4.0,3.0,100.0,0.0,1.0,0.0,2.0,0.475,3.619047619047618,0.6190476190476182
BB,4.0,3.0,100.0,0.0,1.0,0.0,2.0,0.666667,8.000012000012001,5.000012000012001
BTN,147.0,15.0,100.0,0.0,1.0,0.0,5.0,0.414167,103.92475159303078,88.92475159303078
BB,134.0,15.0,100.0,0.0,1.0,0.0,5.0,0.608333,208.12736840223965,193.12736840223965
CO,110.0,6.5,100.0,0.0,1.0,0.0,3.0,0.691667,246.757142440154,240.257142440154
BB,66.4,0.0,100.0,0.0,0.0,1.0,3.0,0.481944,61.771471809997365,61.771471809997365
BTN,129.5,9.5,100.0,0.0,1.0,0.0,4.0,0.583333,181.2997513601989,171.7997513601989
BB,116.5,14.0,100.0,0.0,1.0,0.0,3.0,0.469444,103.08096789028866,89.08096789028866
SB,120.0,15.0,100.0,0.0,1.0,0.0,4.0,0.583333,167.99976960018432,152.99976960018432
HJ,24.0,14.0,100.0,0.0,1.0,1.0,3.0,0.654167,45.39765725075399,31.397657250753987
BTN,60.7,0.0,100.0,0.0,0.0,1.0,4.0,0.302083,26.273092788970605,26.273092788970605
BTN,101.5,1.0,100.0,0.0,1.0,0.0,2.0,0.583333,142.0998051201559,141.0998051201559
BB,127.3,25.0,100.0,0.0,1.0,0.0,3.0,0.7125,315.48260869565223,290.48260869565223
BB,5.6,0.0,100.0,0.0,0.0,0.0,3.0,0.4,3.733333333333333,3.733333333333333
BB,4.0,2.5,100.0,0.0,1.0,0.0,2.0,0.6,5.999999999999999,3.499999999999999
CO,110.0,6.5,100.0,0.0,1.0,0.0,3.0,0.318056,51.303567448353526,44.803567448353526
BB,145.0,15.0,100.0,0.0,1.0,0.0,4.0,0.6,217.5,202.5
UTG,10.0,6.5,100.0,0.0,1.0,1.0,2.0,0.625,16.666666666666668,10.166666666666668
BB,18.0,0.0,100.0,0.0,0.0,1.0,4.0,0.1625,3.492537313432836,3.492537313432836
BB,4.0,2.5,100.0,0.0,1.0,0.0,2.0,0.4,2.666666666666667,0.16666666666666696
BB,121.0,15.0,100.0,0.0,1.0,0.0,5.0,0.3625,68.80392156862744,53.803921568627445
HJ,110.0,6.5,100.0,0.0,1.0,0.0,3.0,0.666667,220.00033000033,213.50033000033
BB,143.5,14.5,100.0,0.0,1.0,0.0,4.0,0.585417,202.63093156255803,188.13093156255803
SB,55.0,0.0,100.0,0.0,0.0,0.0,5.0,0.216667,15.212795835232267,15.212795835232267
SB,3.8,2.3,100.0,0.0,1.0,0.0,2.0,0.670833,7.744292107045968,5.444292107045968
BTN,62.6,0.0,100.0,0.0,0.0,1.0,3.0,0.366667,36.24215728534595,36.24215728534595
UTG,107.0,2.0,100.0,0.0,1.0,0.0,4.0,0.6,160.5,158.5
BB,146.7,29.2,100.0,0.0,1.0,0.0,4.0,0.602083,221.9698482346821,192.76984823468212
BB,55.0,0.0,100.0,0.0,0.0,1.0,3.0,0.658333,105.9754527068754,105.9754527068754
HJ,156.5,28.0,100.0,0.0,1.0,0.0,3.0,0.491667,151.36905434036353,123.36905434036353
BTN,1.5,0.0,100.0,0.0,0.0,0.0,1.0,0.579167,2.0643592588984228,2.0643592588984228
BB,7.899999999999999,0.0,100.0,0.0,0.0,0.0,4.0,0.358333,4.411681916009393,4.411681916009393
BTN,109.0,7.5,100.0,0.0,1.0,0.0,2.0,0.675,226.38461538461544,218.88461538461544
BB,7.899999999999999,0.0,100.0,0.0,0.0,0.0,4.0,0.448611,6.427453032251276,6.427453032251276
BTN,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.45,2.8636363636363638,0.8636363636363638
HJ,195.6,31.2,100.0,0.0,1.0,0.0,5.0,0.289167,79.57011731306791,48.37011731306791
HJ,1.5,0.0,100.0,0.0,0.0,0.0,1.0,0.554167,1.864488496813829,1.864488496813829
