source_dataset,source_row_id,hand_id,stage_group,metadata.street,split,features.to_call_bb,features.effective_stack_bb,features.players_active,features.equity_win,features.equity_win_present,features.call_max_bb,features.call_margin_bb,features.pot_certain_bb,features.pot_probable_bb,features.pot_probable_margin_bb,features.ev_certain_bb,features.ev_probable_bb,features.bet_size_bb,label_3intent
jevonmao/gtow-llama-sft-v3,train:12271,,POSTFLOP,FLOP,validation,0.0,198.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12276,,POSTFLOP,FLOP,validation,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12277,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,5.32,5.32,5.32,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12282,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,1.49,RAISE
jevonmao/gtow-llama-sft-v3,train:12283,,POSTFLOP,FLOP,validation,0.0,196.26,2.0,0.0,0.0,0.0,0.0,8.98,8.98,8.98,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12288,,POSTFLOP,FLOP,test,0.0,197.75,2.0,0.0,0.0,0.0,0.0,7.51,7.51,7.51,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12292,,POSTFLOP,FLOP,test,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12299,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12302,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12307,,POSTFLOP,FLOP,test,0.0,191.0,2.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12313,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,9.31,9.31,9.31,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12317,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,3.38,RAISE
jevonmao/gtow-llama-sft-v3,train:12318,,POSTFLOP,FLOP,validation,0.0,194.37,2.0,0.0,0.0,0.0,0.0,15.76,15.76,15.76,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12321,,POSTFLOP,FLOP,test,0.0,194.38,2.0,0.0,0.0,0.0,0.0,28.1,28.1,28.1,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12324,,POSTFLOP,FLOP,validation,0.0,195.5,2.0,0.0,0.0,0.0,0.0,204.5,204.5,204.5,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12326,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12327,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12332,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,2.31,RAISE
jevonmao/gtow-llama-sft-v3,train:12333,,POSTFLOP,FLOP,validation,0.0,194.19,2.0,0.0,0.0,0.0,0.0,23.27,23.27,23.27,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12337,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12343,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12348,,POSTFLOP,FLOP,train,0.0,190.0,2.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,6.6,RAISE
jevonmao/gtow-llama-sft-v3,train:12349,,POSTFLOP,FLOP,train,0.0,183.4,2.0,0.0,0.0,0.0,0.0,39.9,39.9,39.9,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12351,,POSTFLOP,FLOP,train,0.0,197.25,2.0,0.0,0.0,0.0,0.0,6.5,6.5,6.5,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12355,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12361,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,5.25,RAISE
jevonmao/gtow-llama-sft-v3,train:12366,,POSTFLOP,FLOP,train,0.0,195.5,2.0,0.0,0.0,0.0,0.0,11.97,11.97,11.97,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12369,,POSTFLOP,FLOP,test,0.0,192.5,2.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,4.95,RAISE
jevonmao/gtow-llama-sft-v3,train:12370,,POSTFLOP,FLOP,test,0.0,187.55,2.0,0.0,0.0,0.0,0.0,49.87,49.87,49.87,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12372,,POSTFLOP,FLOP,validation,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12378,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12379,,POSTFLOP,FLOP,test,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.34,3.34,3.34,0.0,0.0,2.88,RAISE
jevonmao/gtow-llama-sft-v3,train:12380,,POSTFLOP,FLOP,train,0.0,196.12,2.0,0.0,0.0,0.0,0.0,17.32,17.32,17.32,0.0,0.0,22.0,RAISE
jevonmao/gtow-llama-sft-v3,train:12381,,POSTFLOP,FLOP,test,0.0,177.0,2.0,0.0,0.0,0.0,0.0,55.56,55.56,55.56,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12387,,POSTFLOP,FLOP,train,0.0,195.13,2.0,0.0,0.0,0.0,0.0,204.87,204.87,204.87,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12391,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,9.31,9.31,9.31,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12395,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12396,,POSTFLOP,FLOP,validation,0.0,199.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12404,,POSTFLOP,FLOP,validation,0.0,194.38,2.0,0.0,0.0,0.0,0.0,18.77,18.77,18.77,0.0,0.0,16.21,RAISE
jevonmao/gtow-llama-sft-v3,train:12405,,POSTFLOP,FLOP,test,0.0,178.17,2.0,0.0,0.0,0.0,0.0,52.34,52.34,52.34,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12409,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12413,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12414,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12419,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,1.49,RAISE
jevonmao/gtow-llama-sft-v3,train:12420,,POSTFLOP,FLOP,validation,0.0,196.26,2.0,0.0,0.0,0.0,0.0,8.98,8.98,8.98,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12424,,POSTFLOP,FLOP,train,0.0,195.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12425,,POSTFLOP,FLOP,train,0.0,195.0,2.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12432,,POSTFLOP,FLOP,train,0.0,194.0,2.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12433,,POSTFLOP,FLOP,train,0.0,194.0,2.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12435,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12441,,POSTFLOP,FLOP,train,0.0,195.13,2.0,0.0,0.0,0.0,0.0,19.48,19.48,19.48,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12444,,POSTFLOP,FLOP,train,0.0,192.5,2.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12450,,POSTFLOP,FLOP,test,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,2.31,RAISE
jevonmao/gtow-llama-sft-v3,train:12451,,POSTFLOP,FLOP,train,0.0,194.19,2.0,0.0,0.0,0.0,0.0,13.93,13.93,13.93,0.0,0.0,16.8,RAISE
jevonmao/gtow-llama-sft-v3,train:12452,,POSTFLOP,FLOP,train,0.0,179.7,2.0,0.0,0.0,0.0,0.0,80.64,80.64,80.64,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12454,,POSTFLOP,FLOP,train,0.0,188.0,2.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12461,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12464,,POSTFLOP,FLOP,train,0.0,185.0,2.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12465,,POSTFLOP,FLOP,train,0.0,185.0,2.0,0.0,0.0,0.0,0.0,215.0,215.0,215.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12469,,POSTFLOP,FLOP,test,0.0,196.5,2.0,0.0,0.0,0.0,0.0,9.31,9.31,9.31,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12472,,POSTFLOP,FLOP,train,0.0,188.0,2.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,7.92,RAISE
jevonmao/gtow-llama-sft-v3,train:12473,,POSTFLOP,FLOP,train,0.0,180.08,2.0,0.0,0.0,0.0,0.0,63.84,63.84,63.84,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12475,,POSTFLOP,FLOP,test,0.0,197.25,2.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,1.82,RAISE
jevonmao/gtow-llama-sft-v3,train:12476,,POSTFLOP,FLOP,train,0.0,195.43,2.0,0.0,0.0,0.0,0.0,10.96,10.96,10.96,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12480,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12481,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.34,3.34,3.34,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12485,,POSTFLOP,FLOP,train,0.0,190.0,2.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12486,,POSTFLOP,FLOP,train,0.0,190.0,2.0,0.0,0.0,0.0,0.0,210.0,210.0,210.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12489,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12493,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12499,,POSTFLOP,FLOP,test,0.0,192.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12500,,POSTFLOP,FLOP,train,0.0,192.0,2.0,0.0,0.0,0.0,0.0,21.28,21.28,21.28,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12502,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12503,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12505,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,1.49,RAISE
jevonmao/gtow-llama-sft-v3,train:12509,,POSTFLOP,FLOP,test,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12513,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,3.38,RAISE
jevonmao/gtow-llama-sft-v3,train:12514,,POSTFLOP,FLOP,test,0.0,194.37,2.0,0.0,0.0,0.0,0.0,19.7,19.7,19.7,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12517,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12519,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12523,,POSTFLOP,FLOP,test,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12528,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12533,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12534,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,2.32,RAISE
jevonmao/gtow-llama-sft-v3,train:12539,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12544,,POSTFLOP,FLOP,train,0.0,197.25,2.0,0.0,0.0,0.0,0.0,202.75,202.75,202.75,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12546,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12550,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12555,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12556,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12558,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,7.51,7.51,7.51,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12560,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12561,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12564,,POSTFLOP,FLOP,train,0.0,194.38,2.0,0.0,0.0,0.0,0.0,11.24,11.24,11.24,0.0,0.0,3.71,RAISE
jevonmao/gtow-llama-sft-v3,train:12565,,POSTFLOP,FLOP,validation,0.0,190.67,2.0,0.0,0.0,0.0,0.0,29.9,29.9,29.9,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12568,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12573,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12574,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,5.32,5.32,5.32,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12578,,POSTFLOP,FLOP,validation,0.0,197.75,2.0,0.0,0.0,0.0,0.0,6.75,6.75,6.75,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12582,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12586,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,3.38,RAISE
jevonmao/gtow-llama-sft-v3,train:12590,,POSTFLOP,FLOP,validation,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12597,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12601,,POSTFLOP,FLOP,test,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12607,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12608,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12614,,POSTFLOP,FLOP,validation,0.0,184.25,2.0,0.0,0.0,0.0,0.0,31.5,31.5,31.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12620,,POSTFLOP,FLOP,test,0.0,195.5,2.0,0.0,0.0,0.0,0.0,22.5,22.5,22.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12622,,POSTFLOP,FLOP,test,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12623,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12626,,POSTFLOP,FLOP,test,0.0,195.5,2.0,0.0,0.0,0.0,0.0,11.97,11.97,11.97,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12630,,POSTFLOP,FLOP,validation,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12635,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,13.5,13.5,13.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12637,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12638,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12644,,POSTFLOP,FLOP,test,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12649,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12650,,POSTFLOP,FLOP,validation,0.0,198.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12655,,POSTFLOP,FLOP,train,0.0,174.0,2.0,0.0,0.0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,25.32,RAISE
jevonmao/gtow-llama-sft-v3,train:12659,,POSTFLOP,FLOP,test,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12663,,POSTFLOP,FLOP,validation,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,1.49,RAISE
jevonmao/gtow-llama-sft-v3,train:12664,,POSTFLOP,FLOP,train,0.0,196.26,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12669,,POSTFLOP,FLOP,validation,0.0,197.75,2.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,14.63,RAISE
jevonmao/gtow-llama-sft-v3,train:12670,,POSTFLOP,FLOP,test,0.0,183.12,2.0,0.0,0.0,0.0,0.0,216.88,216.88,216.88,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12673,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12679,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12686,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,9.98,RAISE
jevonmao/gtow-llama-sft-v3,train:12687,,POSTFLOP,FLOP,train,0.0,186.52,2.0,0.0,0.0,0.0,0.0,36.94,36.94,36.94,0.0,0.0,35.44,RAISE
jevonmao/gtow-llama-sft-v3,train:12688,,POSTFLOP,FLOP,train,0.0,161.06,2.0,0.0,0.0,0.0,0.0,238.94,238.94,238.94,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12691,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12697,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12698,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12702,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12703,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,13.5,13.5,13.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12705,,POSTFLOP,FLOP,test,0.0,197.75,2.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12709,,POSTFLOP,FLOP,test,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12710,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:12714,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12719,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,10.5,10.5,10.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:12721,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
