source_dataset,source_row_id,hand_id,stage_group,metadata.street,split,features.hero_position,features.pot_bb,features.to_call_bb,features.effective_stack_bb,features.can_check,features.can_call,features.can_raise,features.players_active,features.bet_size_bb,features.equity_win,features.call_max_bb,features.call_margin_bb,label_3intent
solver_policy,08813ce0613f4bf437b83c4934f5c56cb52640a1,synthetic:727,PREFLOP,PREFLOP,train,CO,5.0,1.4,49.9,0.0,1.0,1.0,1.0,1.4,0.4296666667,3.7668030397,2.3668030397,RAISE
solver_policy,deaa37f24675f0800635bf419dbd5345a12050db,synthetic:728,TURN,TURN,train,BTN,3.9,0.0,49.9,1.0,0.0,1.0,1.0,1.95,0.5016666667,3.926086957,3.926086957,NO_INVEST
solver_policy,6226f51c4fa4d187d08dd8f4b8992065e7584a50,synthetic:729,TURN,TURN,train,UTG,3.1,0.9,49.6,0.0,1.0,1.0,4.0,0.9,0.2966666667,1.3075829386,0.4075829386,RAISE
solver_policy,a06f1bb3784a2bb1eeee43267305d25412d29a64,synthetic:730,RIVER,RIVER,train,BB,1.5,0.4,49.9,0.0,1.0,1.0,1.0,0.4,0.5276666667,1.6757233594,1.2757233594,RAISE
solver_policy,972a1f1216ac11799b60ea7f17594719c4286254,synthetic:731,RIVER,RIVER,train,UTG,1.2,0.0,49.8,1.0,0.0,1.0,2.0,0.6,0.949,22.3294117647,22.3294117647,NO_INVEST
solver_policy,d16684a2aacb74d1a17b5014b65ab0392227fa7c,synthetic:732,FLOP,FLOP,train,BTN,0.8,0.4,49.8,0.0,1.0,1.0,2.0,0.4,0.6846666667,1.7369978861,1.3369978861,CALL
solver_policy,eee4279031685a3f75177382673176dd59cfff4f,synthetic:733,FLOP,FLOP,train,UTG,1.6,0.6,49.9,0.0,1.0,1.0,1.0,0.6,0.654,3.0242774566,2.4242774566,CALL
solver_policy,7c140cab4e7fdf0c351cdc99aead55e33b5420fd,synthetic:734,FLOP,FLOP,train,CO,3.7,0.0,49.9,1.0,0.0,1.0,1.0,1.85,0.4666666667,3.2375000004,3.2375000004,NO_INVEST
solver_policy,48a4caf2a58000cdb6784dc0d99d85a98ec0448e,synthetic:735,PREFLOP,PREFLOP,train,SB,4.7,0.0,49.9,1.0,0.0,1.0,1.0,2.35,0.2516666667,1.5806236083,1.5806236083,NO_INVEST
solver_policy,28d9536dc65be07fc05dcadae19de945aefb8984,synthetic:736,TURN,TURN,train,SB,2.9,0.0,49.9,1.0,0.0,1.0,1.0,1.45,0.4733333333,2.6063291136,2.6063291136,NO_INVEST
solver_policy,8b3fe638d078d6efe732b84c79b08f5b6218a8e0,synthetic:737,FLOP,FLOP,train,UTG,4.3,2.1,49.8,0.0,1.0,1.0,2.0,2.1,0.7256666667,11.3743620918,9.2743620918,CALL
solver_policy,7194cf8f4285c59eb57a3b97e863485ec8b00f15,synthetic:738,FLOP,FLOP,train,UTG,1.9,0.8,49.9,0.0,1.0,1.0,1.0,0.8,0.4416666667,1.5029850748,0.7029850748,CALL
solver_policy,2b9e73b34b4c1178a140483ebcf77d97a03fdced,synthetic:739,PREFLOP,PREFLOP,train,SB,2.1,0.0,49.7,1.0,0.0,1.0,3.0,1.05,0.632,3.6065217391,3.6065217391,NO_INVEST
solver_policy,8e4804fe8e58b9e341fe939e217c7095ccdf33cf,synthetic:740,RIVER,RIVER,train,SB,0.7,0.3,49.7,0.0,1.0,1.0,3.0,0.3,0.3516666667,0.3796915168,0.0796915168,CALL
solver_policy,23ba318755606c80cfdd62fb426528c1c2e9004d,synthetic:741,PREFLOP,PREFLOP,train,CO,2.0,0.7,49.7,0.0,1.0,1.0,3.0,0.7,0.322,0.9498525074,0.2498525074,RAISE
solver_policy,b26e1a82c8a0da8e62ced567f0807c401344546f,synthetic:742,RIVER,RIVER,train,BB,4.5,0.2,49.9,0.0,1.0,1.0,1.0,0.2,0.4616666667,3.8591331275,3.6591331275,RAISE
solver_policy,1ead18c59f46f2f4c8c42b91955b1988bcb2b740,synthetic:743,TURN,TURN,train,BB,4.3,1.0,49.9,0.0,1.0,1.0,1.0,1.0,0.8416666667,22.8578947426,21.8578947426,RAISE
solver_policy,7dd2c0daf81ce2b1a745452304d2c822d51154fe,synthetic:744,PREFLOP,PREFLOP,train,MP,2.3,0.0,49.9,1.0,0.0,1.0,1.0,1.15,0.7983333333,9.1049586758,9.1049586758,NO_INVEST
solver_policy,9bbddfddfa2d664839c7fe9d8518da281a03b790,synthetic:745,FLOP,FLOP,train,UTG,2.9,0.6,49.9,0.0,1.0,1.0,1.0,0.6,0.68,6.1625,5.5625,RAISE
solver_policy,288c4c645bf4b080a05f12e214491b0be744862a,synthetic:746,RIVER,RIVER,validation,BB,5.0,0.0,49.8,1.0,0.0,1.0,2.0,2.5,0.7656666667,16.3371266033,16.3371266033,NO_INVEST
solver_policy,62908f0e503e38bbc2c467427a5d341c1c7826d5,synthetic:747,FLOP,FLOP,train,MP,3.7,0.5,49.6,0.0,1.0,1.0,4.0,0.5,0.2016666667,0.9346555326,0.4346555326,RAISE
solver_policy,4e36db48873b658ebbb96f5a6cfb8123ce5fabf6,synthetic:748,TURN,TURN,train,CO,1.5,0.0,49.8,1.0,0.0,1.0,2.0,0.75,0.3226666667,0.7145669292,0.7145669292,NO_INVEST
solver_policy,fe3afd6ba7bf0345f43acaf9b38ac66ad6387f9b,synthetic:749,FLOP,FLOP,train,BB,4.2,1.1,49.6,0.0,1.0,1.0,4.0,1.1,0.327,2.0407132244,0.9407132244,RAISE
solver_policy,4340399b56b32a0d0b8b98a017b8c111042b9633,synthetic:750,PREFLOP,PREFLOP,train,MP,2.3,0.0,49.7,1.0,0.0,1.0,3.0,1.15,0.72,5.9142857143,5.9142857143,NO_INVEST
solver_policy,cc9d68db7498c41a2de38c7d94d3d41d1b296bb6,synthetic:751,RIVER,RIVER,train,CO,3.9,1.8,49.6,0.0,1.0,1.0,4.0,1.8,0.7333333333,10.7249999982,8.9249999982,CALL
solver_policy,457661cfefdce0272b585bb80c388159c73dac92,synthetic:752,PREFLOP,PREFLOP,test,MP,3.6,1.2,49.6,0.0,1.0,1.0,4.0,1.2,0.3423333333,1.8738976176,0.6738976176,RAISE
solver_policy,4938c56d14b88610e2296ed4e068064087f4a879,synthetic:753,FLOP,FLOP,train,BB,0.5,0.0,49.7,1.0,0.0,1.0,3.0,0.25,0.204,0.1281407035,0.1281407035,NO_INVEST
solver_policy,5c26cec54b7f7420f83afb4e6c2ac28fd5e0103b,synthetic:754,TURN,TURN,train,UTG,3.4,1.0,49.9,0.0,1.0,1.0,1.0,1.0,0.382,2.101618123,1.101618123,RAISE
solver_policy,045c0f2ef55b0a689b13ec638a35585ee36223f5,synthetic:755,FLOP,FLOP,test,UTG,1.2,0.1,49.7,0.0,1.0,1.0,3.0,0.1,0.3363333333,0.6081366147,0.5081366147,RAISE
solver_policy,515705d04e9335c09cc8426c277006178de10aaa,synthetic:756,FLOP,FLOP,train,BB,4.1,0.0,49.7,1.0,0.0,1.0,3.0,2.05,0.4186666667,2.952752294,2.952752294,NO_INVEST
solver_policy,cc584eb2cd48eb7ac1fe30e45515d18b75948eee,synthetic:757,FLOP,FLOP,train,UTG,4.1,0.0,49.8,1.0,0.0,1.0,2.0,2.05,0.4416666667,3.2432835825,3.2432835825,NO_INVEST
solver_policy,05c23bcec73884cebc868a8f0532f4516fec0aab,synthetic:758,PREFLOP,PREFLOP,train,MP,4.6,0.0,49.7,1.0,0.0,1.0,3.0,2.3,0.753,14.0234817814,14.0234817814,NO_INVEST
solver_policy,d70c706650cae7c782a395ea70d9d312010f3164,synthetic:759,FLOP,FLOP,train,SB,4.5,1.6,49.9,0.0,1.0,1.0,1.0,1.6,0.483,4.2040618956,2.6040618956,CALL
solver_policy,dfb35fc1e84dcb58e55bb41cfb33fbc019e704f2,synthetic:760,RIVER,RIVER,train,SB,1.2,0.0,49.9,1.0,0.0,1.0,1.0,0.6,0.3106666667,0.5408123792,0.5408123792,NO_INVEST
solver_policy,ff4012fdfa661ade8a5efdc267cba7d81c9bf5d0,synthetic:761,FLOP,FLOP,train,MP,1.2,0.4,49.6,0.0,1.0,1.0,4.0,0.4,0.758,3.7586776859,3.3586776859,RAISE
solver_policy,4b3c1125d3af52fc1b291c874b70b62e9cbad4d0,synthetic:762,RIVER,RIVER,train,BB,4.3,1.8,49.7,0.0,1.0,1.0,3.0,1.8,0.4583333333,3.638461538,1.838461538,CALL
solver_policy,ce682a668a40bd1c702210dca5640acb1a6bf3dc,synthetic:763,FLOP,FLOP,train,BB,4.0,1.4,49.9,0.0,1.0,1.0,1.0,1.4,0.4896666667,3.8380143702,2.4380143702,RAISE
solver_policy,ff97b531e5180addd00448020ec6ee3a82bcaa05,synthetic:764,TURN,TURN,train,MP,2.9,0.0,49.6,1.0,0.0,1.0,4.0,1.45,0.2633333333,1.0366515835,1.0366515835,NO_INVEST
solver_policy,6090fb7410476287f6379dfdfd42c03cb4ddbfc4,synthetic:765,PREFLOP,PREFLOP,train,MP,0.6,0.3,49.8,0.0,1.0,1.0,2.0,0.3,0.3383333333,0.3068010075,0.0068010075,CALL
solver_policy,5302a1a5a33eb1287bebe70463590d22dee42dc0,synthetic:766,FLOP,FLOP,train,CO,1.5,0.2,49.9,0.0,1.0,1.0,1.0,0.2,0.3233333333,0.7167487684,0.5167487684,RAISE
solver_policy,727e89d420ad2c00a83fb9be45d5b0ae1d460761,synthetic:767,TURN,TURN,train,BTN,4.8,1.4,49.9,0.0,1.0,1.0,1.0,1.4,0.385,3.0048780488,1.6048780488,RAISE
solver_policy,ac0fb019c31860d1c935db4a733f3a9675da25a0,synthetic:768,RIVER,RIVER,train,SB,3.0,0.0,49.9,1.0,0.0,1.0,1.0,1.5,0.775,10.3333333333,10.3333333333,NO_INVEST
solver_policy,67bb1475dddc7bf92fff0013ea885299a2e41a15,synthetic:769,PREFLOP,PREFLOP,train,MP,1.1,0.0,49.8,1.0,0.0,1.0,2.0,0.55,0.2926666667,0.4551366636,0.4551366636,NO_INVEST
solver_policy,aef402fe2a3f14fe375cf05ef20a52ccda94fe35,synthetic:770,RIVER,RIVER,test,CO,0.6,0.0,49.9,1.0,0.0,1.0,1.0,0.3,0.443,0.4771992819,0.4771992819,NO_INVEST
solver_policy,e3784941ea75d10aabe1195e49a5b0c41d64d7cb,synthetic:771,RIVER,RIVER,train,SB,0.4,0.0,49.8,1.0,0.0,1.0,2.0,0.2,0.47,0.3547169811,0.3547169811,NO_INVEST
solver_policy,e5c4d6cbc8ccbe495c73d1aafa01f215bbdcfa7b,synthetic:772,TURN,TURN,train,MP,1.4,0.6,49.8,0.0,1.0,1.0,2.0,0.6,0.767,4.608583691,4.008583691,CALL
solver_policy,a35b747c8f7976ab5b5fa8af66a4d2a94d25e6d1,synthetic:773,TURN,TURN,train,CO,0.5,0.0,49.7,1.0,0.0,1.0,3.0,0.25,0.3496666667,0.2688364941,0.2688364941,NO_INVEST
solver_policy,ed357680a3c9aaae878cffefbe863e5533247575,synthetic:774,FLOP,FLOP,train,SB,0.4,0.0,49.9,1.0,0.0,1.0,1.0,0.2,0.5286666667,0.4486562943,0.4486562943,NO_INVEST
solver_policy,9ee1493f7df1da6f46d3b0ed838c1c31e77ca262,synthetic:775,TURN,TURN,train,CO,4.4,0.0,49.9,1.0,0.0,1.0,1.0,2.2,0.835,22.2666666667,22.2666666667,NO_INVEST
solver_policy,3a23d2ad349563d0501f50cde1042dcaa8479ccc,synthetic:776,FLOP,FLOP,train,CO,2.4,1.2,49.8,0.0,1.0,1.0,2.0,1.2,0.3023333333,1.0400382225,-0.1599617775,CALL
solver_policy,fe2ed7612f9037ed09843e15e3a2f61125854d09,synthetic:777,TURN,TURN,test,BTN,5.0,2.2,49.7,0.0,1.0,1.0,3.0,2.2,0.2743333333,1.8902158931,-0.3097841069,CALL
solver_policy,85ea45ce37cb135134104022797a21cb771fc658,synthetic:778,FLOP,FLOP,train,UTG,2.7,0.5,49.7,0.0,1.0,1.0,3.0,0.5,0.3,1.1571428571,0.6571428571,RAISE
solver_policy,354939e0f37bf94c2c8c11e07434aba363666ac9,synthetic:779,TURN,TURN,train,UTG,1.5,0.5,49.6,0.0,1.0,1.0,4.0,0.5,0.1783333333,0.3255578093,-0.1744421907,RAISE
solver_policy,0b7fe73b0c5acc6ab530b43bc355ed35686929a9,synthetic:780,RIVER,RIVER,train,UTG,1.4,0.0,49.9,1.0,0.0,1.0,1.0,0.7,0.3586666667,0.7829521831,0.7829521831,NO_INVEST
solver_policy,8bf7359b351cbcc10a27f525584cbcb770b13ea1,synthetic:781,FLOP,FLOP,train,CO,4.4,0.0,49.8,1.0,0.0,1.0,2.0,2.2,0.307,1.9492063492,1.9492063492,NO_INVEST
solver_policy,4d481552edad1322fc268e78ed8c793aabf33cac,synthetic:782,RIVER,RIVER,train,CO,4.8,0.0,49.6,1.0,0.0,1.0,4.0,2.4,0.4926666667,4.6612352174,4.6612352174,NO_INVEST
solver_policy,8391064f245b5311bb7cf41cbf5b6f88d49a611d,synthetic:783,RIVER,RIVER,train,SB,1.7,0.0,49.6,1.0,0.0,1.0,4.0,0.85,0.718,4.3283687943,4.3283687943,NO_INVEST
solver_policy,0787f67ca613a3d95bd83fcde5cb09cfc5ef896c,synthetic:784,RIVER,RIVER,train,SB,2.0,0.6,49.8,0.0,1.0,1.0,2.0,0.6,0.4723333333,1.7902716359,1.1902716359,RAISE
solver_policy,d843bc2cc9c2445596934aeb9187ca5070086527,synthetic:785,FLOP,FLOP,train,UTG,2.2,0.0,49.7,1.0,0.0,1.0,3.0,1.1,0.2833333333,0.8697674417,0.8697674417,NO_INVEST
solver_policy,9d54e879363914d05412becf53cc420a278d9359,synthetic:786,TURN,TURN,train,SB,1.0,0.5,49.9,0.0,1.0,1.0,1.0,0.5,0.4,0.6666666667,0.1666666667,CALL
solver_policy,65fe2142039b55b3013b7f44145e39045b1f028a,synthetic:787,TURN,TURN,test,UTG,2.6,0.0,49.9,1.0,0.0,1.0,1.0,1.3,0.3,1.1142857143,1.1142857143,NO_INVEST
solver_policy,ec0ddbaf0bef33621788ca4a34f568713e6c19f5,synthetic:788,TURN,TURN,train,MP,4.4,1.0,49.7,0.0,1.0,1.0,3.0,1.0,0.3916666667,2.8328767127,1.8328767127,RAISE
solver_policy,adce0d8489707f573c724008f6c685ea410fc30b,synthetic:789,PREFLOP,PREFLOP,train,UTG,2.8,0.6,49.9,0.0,1.0,1.0,1.0,0.6,0.4753333333,2.5367217277,1.9367217277,RAISE
solver_policy,91ba04c49e414c842cf596bc12dbc991230d008b,synthetic:790,PREFLOP,PREFLOP,train,MP,0.7,0.2,49.9,0.0,1.0,1.0,1.0,0.2,0.4683333333,0.61661442,0.41661442,RAISE
solver_policy,d9b799fd99497659852fd31a860390a27b1e2de9,synthetic:791,PREFLOP,PREFLOP,train,SB,4.8,0.0,49.6,1.0,0.0,1.0,4.0,2.4,0.3,2.0571428571,2.0571428571,NO_INVEST
solver_policy,e09fce3a2f48b9f7369574dacd10e48fac6dc759,synthetic:792,RIVER,RIVER,train,BTN,4.1,1.0,49.6,0.0,1.0,1.0,4.0,1.0,0.155,0.7520710059,-0.2479289941,RAISE
solver_policy,81834452e38f91e06a791e2f9848a9f069eff6c7,synthetic:793,FLOP,FLOP,train,UTG,1.5,0.0,49.6,1.0,0.0,1.0,4.0,0.75,0.6156666667,2.4028620992,2.4028620992,NO_INVEST
solver_policy,4c66f800d3c135151517bef1a64652a3f169c18c,synthetic:794,PREFLOP,PREFLOP,train,BTN,4.7,2.2,49.7,0.0,1.0,1.0,3.0,2.2,0.395,3.0685950413,0.8685950413,CALL
solver_policy,a4e04415985c77460960da8546d1aaff3f83ce8f,synthetic:795,RIVER,RIVER,train,BTN,2.7,0.0,49.8,1.0,0.0,1.0,2.0,1.35,0.5203333333,2.9289089642,2.9289089642,NO_INVEST
solver_policy,251b47cf5097f6d99bf68e5ac0d5e4045c7bdec6,synthetic:796,RIVER,RIVER,train,MP,3.2,0.9,49.9,0.0,1.0,1.0,1.0,0.9,0.8183333333,14.4146788959,13.5146788959,RAISE
solver_policy,64320bd40a0567bcc3e549e9336e2c732940f3f4,synthetic:797,FLOP,FLOP,train,SB,1.7,0.6,49.8,0.0,1.0,1.0,2.0,0.6,0.3816666667,1.0493261457,0.4493261457,CALL
solver_policy,1fd0f89c1457e6a92205ee1afc8ab07c18367b16,synthetic:798,FLOP,FLOP,train,MP,2.8,0.0,49.6,1.0,0.0,1.0,4.0,1.4,0.3016666667,1.2095465396,1.2095465396,NO_INVEST
solver_policy,e2e40358a4fb1b5171979753e7166b8efa6601b8,synthetic:799,FLOP,FLOP,train,UTG,3.1,0.7,49.8,0.0,1.0,1.0,2.0,0.7,0.3966666667,2.0381215472,1.3381215472,RAISE
solver_policy,6bcd16d7e2e4afe2229e73041473c640161a2f1e,synthetic:800,TURN,TURN,train,BB,4.0,0.0,49.9,1.0,0.0,1.0,1.0,2.0,0.2976666667,1.6953013766,1.6953013766,NO_INVEST
solver_policy,544ef3a158282c743e8a145bd33847c3f49d315e,synthetic:801,PREFLOP,PREFLOP,train,CO,1.6,0.5,49.9,0.0,1.0,1.0,1.0,0.5,0.7616666667,5.1132867142,4.6132867142,RAISE
solver_policy,0d9e0f916b914bc86d6830c7e7276e8361f8c388,synthetic:802,RIVER,RIVER,train,SB,0.8,0.2,49.9,0.0,1.0,1.0,1.0,0.2,0.4406666667,0.630274136,0.430274136,RAISE
solver_policy,3d75cbe78c42cf4d0082369a3aec05d642e7eeeb,synthetic:803,TURN,TURN,train,BTN,1.5,0.0,49.7,1.0,0.0,1.0,3.0,0.75,0.4433333333,1.1946107783,1.1946107783,NO_INVEST
solver_policy,9b1afb6977ed6e1dcdeafa74360504b3bee6c06e,synthetic:804,PREFLOP,PREFLOP,test,BB,1.5,0.3,49.6,0.0,1.0,1.0,4.0,0.3,0.0503333333,0.0795015794,-0.2204984206,RAISE
solver_policy,928a6e0656e3250dc6b969a6d6f93cde2ff758f6,synthetic:805,RIVER,RIVER,train,SB,2.0,0.3,49.8,0.0,1.0,1.0,2.0,0.3,0.3516666667,1.084832905,0.784832905,RAISE
solver_policy,4f75fcf5f79ec22f5cedfacad7eef7d6b7beb865,synthetic:806,PREFLOP,PREFLOP,train,BB,1.8,0.0,49.8,1.0,0.0,1.0,2.0,0.9,0.28,0.7,0.7,NO_INVEST
solver_policy,7d9f2f05b5174db67cb0f72cadbc68584a0d1558,synthetic:807,FLOP,FLOP,train,BTN,3.7,1.0,49.6,0.0,1.0,1.0,4.0,1.0,0.2883333333,1.4990632316,0.4990632316,RAISE
solver_policy,f9b5a6a33f15ae514d59ed8b26df6677ea1100e6,synthetic:808,RIVER,RIVER,train,UTG,3.1,0.0,49.8,1.0,0.0,1.0,2.0,1.55,0.598,4.6114427861,4.6114427861,NO_INVEST
solver_policy,160f669a4662ba33cc5854b3e8e644bcef526347,synthetic:809,PREFLOP,PREFLOP,train,UTG,0.5,0.0,49.6,1.0,0.0,1.0,4.0,0.25,0.3466666667,0.2653061225,0.2653061225,NO_INVEST
solver_policy,74c3f2880425803aaa07c2e1818b6bc123a54741,synthetic:810,PREFLOP,PREFLOP,train,UTG,3.5,0.9,49.6,0.0,1.0,1.0,4.0,0.9,0.347,1.8598774885,0.9598774885,RAISE
solver_policy,da5bdb2ff0117d76afbf3ce210ab1c2e2264e292,synthetic:811,FLOP,FLOP,train,UTG,2.7,0.0,49.8,1.0,0.0,1.0,2.0,1.35,0.2966666667,1.1388625594,1.1388625594,NO_INVEST
solver_policy,9e8f3dc5f56399ba706cf2985c030acf18cea5db,synthetic:812,FLOP,FLOP,train,SB,3.3,0.4,49.9,0.0,1.0,1.0,1.0,0.4,0.403,2.227638191,1.827638191,RAISE
solver_policy,b8815e109b26c0f3c0b4f476fe03b87994137810,synthetic:813,FLOP,FLOP,train,CO,0.4,0.1,49.8,0.0,1.0,1.0,2.0,0.1,0.4346666667,0.3075471699,0.2075471699,RAISE
solver_policy,4f1dd68b68b0b7d69e5a997befd64dd9fb460f63,synthetic:814,FLOP,FLOP,train,BB,2.5,0.0,49.6,1.0,0.0,1.0,4.0,1.25,0.245,0.8112582781,0.8112582781,NO_INVEST
solver_policy,20976c5c90697dd5c24b2f3ec564abadf223817d,synthetic:815,RIVER,RIVER,train,MP,3.8,0.0,49.7,1.0,0.0,1.0,3.0,1.9,0.3283333333,1.8575682379,1.8575682379,NO_INVEST
solver_policy,9a6824f7de4bc54c1eedcb549257642eb6d56d76,synthetic:816,RIVER,RIVER,train,SB,1.5,0.0,49.8,1.0,0.0,1.0,2.0,0.75,0.3903333333,0.9603608528,0.9603608528,NO_INVEST
solver_policy,0c9d650b995cb7c73e194a24ef389609c596897b,synthetic:817,FLOP,FLOP,train,UTG,3.3,0.7,49.9,0.0,1.0,1.0,1.0,0.7,0.925,40.7,40.0,RAISE
solver_policy,cb7b87abaf780520cfc15749c679108e725c589c,synthetic:818,FLOP,FLOP,train,MP,2.7,0.0,49.6,1.0,0.0,1.0,4.0,1.35,0.2403333333,0.8541904342,0.8541904342,NO_INVEST
solver_policy,507d2c7615ed4f2d181cf7f3373e6c1ec20040c9,synthetic:819,TURN,TURN,train,BB,1.3,0.1,49.6,0.0,1.0,1.0,4.0,0.1,0.217,0.3602809706,0.2602809706,RAISE
solver_policy,45829b7efd7ee03cc2443d64b5d37fb3c60070af,synthetic:820,TURN,TURN,train,BTN,2.8,0.9,49.8,0.0,1.0,1.0,2.0,0.9,0.4456666667,2.2511124477,1.3511124477,RAISE
solver_policy,d8ac543eed89580c82ee0592e1e0d602dbd2075e,synthetic:821,PREFLOP,PREFLOP,train,SB,3.3,0.1,49.7,0.0,1.0,1.0,3.0,0.1,0.363,1.880533752,1.780533752,RAISE
solver_policy,bbc3a867fe30050d7a582e6b5e01d8f5023748d3,synthetic:822,TURN,TURN,train,BB,3.9,0.0,49.8,1.0,0.0,1.0,2.0,1.95,0.416,2.7780821918,2.7780821918,NO_INVEST
solver_policy,f033243d9f58181a6404aada7d7334f46466017b,synthetic:823,RIVER,RIVER,train,BTN,2.5,0.0,49.8,1.0,0.0,1.0,2.0,1.25,0.5133333333,2.636986301,2.636986301,NO_INVEST
solver_policy,bb61bd079d6030a6d8db426abf06cfbb05a6ecab,synthetic:824,TURN,TURN,train,SB,0.5,0.0,49.7,1.0,0.0,1.0,3.0,0.25,0.2466666667,0.1637168142,0.1637168142,NO_INVEST
solver_policy,54d3b7bd675aeaea0cb3672292003c35a458abe8,synthetic:825,TURN,TURN,test,SB,4.2,0.0,49.8,1.0,0.0,1.0,2.0,2.1,0.606,6.4598984772,6.4598984772,NO_INVEST
solver_policy,c72f8cae3b73ab5da481c9c3cd4806e7bea6d2c4,synthetic:826,TURN,TURN,train,UTG,5.0,1.8,49.6,0.0,1.0,1.0,4.0,1.8,0.3733333333,2.9787234038,1.1787234038,CALL
solver_policy,d8570252143500613f19a11817ae1bee3e68678b,synthetic:827,FLOP,FLOP,train,BB,3.3,0.0,49.8,1.0,0.0,1.0,2.0,1.65,0.7666666667,10.8428571449,10.8428571449,NO_INVEST
solver_policy,a30369098572cd91155e0a03d77e6848b925106d,synthetic:828,PREFLOP,PREFLOP,train,CO,1.7,0.0,49.8,1.0,0.0,1.0,2.0,0.85,0.409,1.1764805415,1.1764805415,NO_INVEST
solver_policy,01a10d47e7df682d52a4176b0788b0a4d40e5d77,synthetic:829,FLOP,FLOP,train,MP,1.2,0.0,49.7,1.0,0.0,1.0,3.0,0.6,0.252,0.4042780749,0.4042780749,NO_INVEST
solver_policy,6f2e336be7380973a283ccad5b41d283a0c3811f,synthetic:830,RIVER,RIVER,train,BTN,3.4,0.0,49.6,1.0,0.0,1.0,4.0,1.7,0.1526666667,0.6125885131,0.6125885131,NO_INVEST
solver_policy,6b8a5cdf4cdaedd60e47c26ee94839ebc80fb1ce,synthetic:831,RIVER,RIVER,train,BTN,1.7,0.7,49.8,0.0,1.0,1.0,2.0,0.7,0.4233333333,1.2479768784,0.5479768784,CALL
solver_policy,2f6359f3fd227c3c19b1732d48d96676e97b73f2,synthetic:832,TURN,TURN,train,BTN,3.6,0.6,49.7,0.0,1.0,1.0,3.0,0.6,0.441,2.8400715564,2.2400715564,RAISE
solver_policy,ea1288ecafd79515377c579382f10ddd35ff4fdf,synthetic:833,TURN,TURN,train,UTG,0.7,0.0,49.9,1.0,0.0,1.0,1.0,0.35,0.5143333333,0.7413177762,0.7413177762,NO_INVEST
solver_policy,2005720c8066aaee9882d1810b7f6bc4ba337011,synthetic:834,FLOP,FLOP,train,MP,2.7,0.0,49.6,1.0,0.0,1.0,4.0,1.35,0.2266666667,0.7913793105,0.7913793105,NO_INVEST
solver_policy,027515766f41f19d7249998a24818c9d2413a353,synthetic:835,FLOP,FLOP,train,MP,0.5,0.0,49.6,1.0,0.0,1.0,4.0,0.25,0.409,0.3460236887,0.3460236887,NO_INVEST
solver_policy,1283af6bc3e15a7fc161771cca8e461a6405d2c5,synthetic:836,PREFLOP,PREFLOP,train,CO,3.4,0.0,49.8,1.0,0.0,1.0,2.0,1.7,0.3733333333,2.0255319146,2.0255319146,NO_INVEST
solver_policy,3ea6f8a3c82d0a9eaf360a51542c7c62d56102cb,synthetic:837,RIVER,RIVER,train,CO,0.9,0.3,49.7,0.0,1.0,1.0,3.0,0.3,0.203,0.2292346299,-0.0707653701,RAISE
solver_policy,232885f2553acb2c316c2737c0e285f22ce2b3f8,synthetic:838,FLOP,FLOP,train,BTN,1.0,0.1,49.7,0.0,1.0,1.0,3.0,0.1,0.8233333333,4.6603773574,4.5603773574,RAISE
solver_policy,9a696f5503387e7ac32489b966fe9bd26bbe085d,synthetic:839,RIVER,RIVER,train,BB,1.8,0.0,49.6,1.0,0.0,1.0,4.0,0.9,0.445,1.4432432432,1.4432432432,NO_INVEST
solver_policy,c2f3a22c94d3917d32290005ad85726d5d95ea83,synthetic:840,PREFLOP,PREFLOP,validation,BTN,4.2,1.5,49.7,0.0,1.0,1.0,3.0,1.5,0.0983333333,0.4580406653,-1.0419593347,CALL
solver_policy,e745b5af3eb9c1fb87e6dad858c039d65e8115c9,synthetic:841,RIVER,RIVER,train,SB,3.2,0.0,49.9,1.0,0.0,1.0,1.0,1.6,0.573,4.2941451991,4.2941451991,NO_INVEST
solver_policy,efea5b0d526956a1805f909fa1da4fea2b903006,synthetic:842,TURN,TURN,train,CO,1.9,0.0,49.8,1.0,0.0,1.0,2.0,0.95,0.2403333333,0.6010969722,0.6010969722,NO_INVEST
solver_policy,c4b4251d110ba0e0de52252a594fd929fec0913f,synthetic:843,PREFLOP,PREFLOP,train,BTN,3.2,1.3,49.8,0.0,1.0,1.0,2.0,1.3,0.3723333333,1.8982474772,0.5982474772,CALL
solver_policy,547d63f7fc9554bcd8de9924e6f72871badae1b8,synthetic:844,TURN,TURN,train,UTG,4.9,0.0,49.8,1.0,0.0,1.0,2.0,2.45,0.97,158.4333333333,158.4333333333,NO_INVEST
solver_policy,f637bc5676b8d8f529392e53c52ce0bc2f5b5ceb,synthetic:845,FLOP,FLOP,train,MP,3.4,0.0,49.8,1.0,0.0,1.0,2.0,1.7,0.325,1.637037037,1.637037037,NO_INVEST
solver_policy,76155672da48cf36aba91bea7d6846b0bfc8fcce,synthetic:846,TURN,TURN,train,BTN,0.4,0.0,49.8,1.0,0.0,1.0,2.0,0.2,0.425,0.2956521739,0.2956521739,NO_INVEST
solver_policy,f34d8284dde8907118393d82371edb32d816eb7d,synthetic:847,PREFLOP,PREFLOP,train,SB,2.5,1.1,49.6,0.0,1.0,1.0,4.0,1.1,0.1233333333,0.3517110265,-0.7482889735,CALL
